'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for PATERSON (TOCAL) New South Wales for December 2014,,,,,,,,,,
Issued at 22:31 GMT on Thursday 01 January 2015,,,,,,,,,,
© Copyright Commonwealth of Australia 2014 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
PATERSON (TOCAL),01/12/2014,5.1,0.0,5.8,32.2,19.1,90,37,2.24,19.23
PATERSON (TOCAL),02/12/2014,7.7,1.2,4.6,36.3,18.3,95,24,3.10,28.87
PATERSON (TOCAL),03/12/2014,7.8,0.2,8.4,39.2,19.9,94,22,3.12,25.59
PATERSON (TOCAL),04/12/2014,3.7,14.2,11.0,30.8,20.1,97,48,2.48,11.96
PATERSON (TOCAL),05/12/2014,7.0,0.0,3.4,34.7,18.3,95,31,3.31,25.87
PATERSON (TOCAL),06/12/2014,4.4,29.6,8.2,29.4,17.4,99,42,2.03,18.04
PATERSON (TOCAL),07/12/2014,6.3,5.4,1.4,32.4,17.6,100,40,2.72,27.49
PATERSON (TOCAL),08/12/2014,4.6,6.6,9.4,31.1,18.4,98,50,2.26,19.21
PATERSON (TOCAL),09/12/2014,4.5,3.4,5.2,27.7,20.4,96,60,2.64,20.68
PATERSON (TOCAL),10/12/2014,4.7,0.0,4.0,30.5,18.7,98,54,2.66,20.04
PATERSON (TOCAL),11/12/2014,2.8,35.6,7.6,27.0,20.0,100,67,2.87,10.60
PATERSON (TOCAL),12/12/2014,3.4,15.0,3.6,22.0,15.6,94,58,4.33,14.32
PATERSON (TOCAL),13/12/2014,3.3,2.6,6.4,22.1,14.9,94,53,3.07,14.10
PATERSON (TOCAL),14/12/2014,5.8,0.2,3.6,26.9,13.1,99,35,2.05,31.04
PATERSON (TOCAL),15/12/2014,6.0,0.0,2.8,28.6,13.4,99,42,2.05,31.83
PATERSON (TOCAL),16/12/2014,4.8,0.0,10.2,30.1,13.3,97,37,2.37,19.52
PATERSON (TOCAL),17/12/2014,5.5,0.0,2.0,24.7,16.9,90,55,3.28,29.50
PATERSON (TOCAL),18/12/2014,3.9,0.0,4.0,28.3,18.2,92,57,1.96,16.88
PATERSON (TOCAL),19/12/2014,6.0,0.0,9.2,25.0,16.5,90,42,3.43,30.85
PATERSON (TOCAL),20/12/2014,5.3,0.0,2.8,26.1,17.2,83,49,2.40,26.57
PATERSON (TOCAL),21/12/2014,6.8,0.0,2.4,30.9,14.2,94,39,3.04,32.24
PATERSON (TOCAL),22/12/2014,7.3,0.0,12.0,33.6,16.0,97,25,3.33,28.44
PATERSON (TOCAL),23/12/2014,3.3,1.6,7.4,28.5,19.4,98,58,1.86,13.51
PATERSON (TOCAL),24/12/2014,5.2,4.8,4.0,31.5,19.8,99,46,2.47,21.46
PATERSON (TOCAL),25/12/2014,5.8,0.0,2.2,34.0,19.5,99,42,2.85,22.27
PATERSON (TOCAL),26/12/2014,6.5,85.2, ,32.2,20.3,100,39,3.29,27.41
PATERSON (TOCAL),27/12/2014,1.8,0.0, ,21.6,18.7,93,63,2.09,4.88
PATERSON (TOCAL),28/12/2014,1.8,1.0,0.8,21.0,17.6,98,79,1.92,7.49
PATERSON (TOCAL),29/12/2014,5.1,5.8,5.6,30.1,18.2,100,37,1.65,23.70
PATERSON (TOCAL),30/12/2014,8.8,0.0,11.2,34.7,18.2,97,12,3.92,32.62
PATERSON (TOCAL),31/12/2014,4.3,0.0,8.0,26.8,16.3,99,64,2.81,21.71
Totals:,,159.3,212.4,167.2,,,,,, 
