'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for PATERSON (TOCAL) New South Wales for February 2011,,,,,,,,,,
Issued at 22:35 GMT on Tuesday 01 March 2011,,,,,,,,,,
© Copyright Commonwealth of Australia 2011 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
PATERSON (TOCAL),01/02/2011,9.4,0.0,13.2,41.9,19.3,87,12,3.03,32.04
PATERSON (TOCAL),02/02/2011,8.2,0.0,9.4,39.7,23.0,72,29,2.83,29.70
PATERSON (TOCAL),03/02/2011,8.8,0.0,12.0,41.3,25.6,83,27,4.70,22.31
PATERSON (TOCAL),04/02/2011, ,0.0,8.0, ,23.0,94,35,2.40,27.39
PATERSON (TOCAL),05/02/2011, , ,10.0,41.8, ,90,20,4.00,30.94
PATERSON (TOCAL),06/02/2011,8.0,0.0,11.4,41.1,26.4,98,26,4.51,20.60
PATERSON (TOCAL),07/02/2011, ,5.6,9.6, ,17.1,96,58,2.12,12.20
PATERSON (TOCAL),08/02/2011, , , , , , , , ,19.50
PATERSON (TOCAL),09/02/2011, , ,4.0,28.2, ,99,38,2.30,29.29
PATERSON (TOCAL),10/02/2011,6.0,0.0,8.0,31.1,15.2,100,38,2.57,28.48
PATERSON (TOCAL),11/02/2011, ,0.0,8.0,37.4,16.3, , , ,29.77
PATERSON (TOCAL),12/02/2011, , ,8.0,31.4, , , , ,11.10
PATERSON (TOCAL),13/02/2011,2.2,7.8,1.6,23.9,19.8,99,79,2.38,9.66
PATERSON (TOCAL),14/02/2011,2.0,14.2,0.6,21.7,18.8,98,67,2.16,7.47
PATERSON (TOCAL),15/02/2011,2.9,3.2,0.0,24.8,17.9,98,66,1.62,13.92
PATERSON (TOCAL),16/02/2011,4.4,2.4,2.6,29.6,18.5,99,58,1.92,21.40
PATERSON (TOCAL),17/02/2011,5.3,0.0, ,34.1,20.0,97,45,2.19,21.99
PATERSON (TOCAL),18/02/2011,4.3,12.4, ,30.5,20.0,100,62,1.94,20.27
PATERSON (TOCAL),19/02/2011,6.8,0.0, ,37.8,20.9,100,30,2.16,27.71
PATERSON (TOCAL),20/02/2011,6.0,0.0,8.4,39.7,22.9,99,32,3.00,17.09
PATERSON (TOCAL),21/02/2011,3.5,61.6,3.4,25.7,21.9,98,66,3.08,16.55
PATERSON (TOCAL),22/02/2011,3.8,1.8,14.0,23.4,17.9,85,42,2.66,15.66
PATERSON (TOCAL),23/02/2011,4.3,0.0,3.6,25.1,16.4,94,42,2.30,21.09
PATERSON (TOCAL),24/02/2011,4.8,0.2,4.0,27.8,13.1,100,46,1.72,26.72
PATERSON (TOCAL),25/02/2011,4.0,0.0,4.0,28.6,12.6,100,36,1.22,20.37
PATERSON (TOCAL),26/02/2011,5.7,0.0,6.4,32.3,16.7,97,31,1.71,27.81
PATERSON (TOCAL),27/02/2011,3.8,0.0,8.0,31.8,16.9,96,35,1.48,14.87
PATERSON (TOCAL),28/02/2011,5.2,0.0,1.0,32.4,19.9,96,52,2.19,23.82
Totals:,,109.4,109.2,159.2,,,,,, 
